Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2024-03-13,Edge of Tomorrow,2014,https://boxd.it/62nUBz,4,,,2024-03-13
2024-03-14,Manchester by the Sea,2016,https://boxd.it/62Nd8V,4,,,2024-03-13
2024-03-15,Andhadhun,2018,https://boxd.it/636IR1,4,Yes,,2024-03-14
2024-03-15,End of Watch,2012,https://boxd.it/63aF8v,3.5,,,2024-03-14
2024-03-16,Tropic Thunder,2008,https://boxd.it/63C3hv,3.5,,,2024-03-16
2024-03-17,Heat,1995,https://boxd.it/648tqR,3.5,,,2024-03-17
2024-03-20,Edge of Tomorrow,2014,https://boxd.it/65CLWb,4,Yes,,2024-03-18
2024-03-20,Coherence,2013,https://boxd.it/65CN83,4,Yes,,2024-03-19
2024-03-21,Needi Naadi Oke Katha,2018,https://boxd.it/662mmp,4.5,Yes,,2024-03-20
2024-03-22,Road House,2024,https://boxd.it/66ntOx,3.5,,,2024-03-21
2024-03-25,Om Bheem Bush,2024,https://boxd.it/67Lr6v,3.5,,,2024-03-24
2024-03-25,Scream,1996,https://boxd.it/67OVtZ,3.5,,,2024-03-24
2024-03-25,Appatlo Okadundevadu,2016,https://boxd.it/68cPfl,4,Yes,,2024-03-25
2024-03-25,Burn After Reading,2008,https://boxd.it/68eMQn,3.5,,,2024-03-25
2024-03-28,Godzilla,2014,https://boxd.it/69eNnv,3,,,2024-03-28
2024-03-28,Wonka,2023,https://boxd.it/69xlhd,3.5,,,2024-03-28
2024-03-30,(Tillu)²,2024,https://boxd.it/6a79fh,3.5,,telugu,2024-03-29
2024-03-31,Sundaram Master,2024,https://boxd.it/6aAXMN,3.5,,,2024-03-30
2024-03-31,Stalin,2006,https://boxd.it/6b3G9n,3.5,Yes,,2024-03-31
2024-04-02,Bombay,1995,https://boxd.it/6bJCJ1,4,,,2024-04-01
2024-04-02,Red Eye,2005,https://boxd.it/6bMFSB,3.5,,,2024-04-01
2024-04-04,Parasite,2019,https://boxd.it/6cBYPN,5,,,2024-04-03
2024-04-05,Signs,2002,https://boxd.it/6d3qtf,3.5,,,2024-04-04
2024-04-06,Lover,2024,https://boxd.it/6dsfOr,3.5,,,2024-04-05
2024-04-07,Manjummel Boys,2024,https://boxd.it/6dOSPd,5,,,2024-04-06
2024-04-07,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/6eh4px,4,,,2024-04-07
2024-04-09,The Lord of the Rings: The Two Towers,2002,https://boxd.it/6fbKIN,4,,,2024-04-09
2024-04-10,I Am Legend,2007,https://boxd.it/6fjfVR,3.5,,,2024-04-10
2024-04-10,The Lord of the Rings: The Return of the King,2003,https://boxd.it/6fz5bL,4.5,,,2024-04-10
2024-04-12,Premalu,2024,https://boxd.it/6gh9t3,3.5,,,2024-04-12
2024-04-13,Yatra 2,2024,https://boxd.it/6gDFbf,2.5,,,2024-04-13
2024-04-14,Instant Family,2018,https://boxd.it/6gGfrn,3.5,,,2024-04-13
2024-04-14,Rear Window,1954,https://boxd.it/6h2pfZ,3.5,,,2024-04-14
2024-04-15,Annayum Rasoolum,2013,https://boxd.it/6hdxdJ,3,,,2024-04-14
2024-04-16,Sorry to Bother You,2018,https://boxd.it/6hIg8f,3,,,2024-04-16
2024-04-17,Good Time,2017,https://boxd.it/6i4AHN,3.5,,,2024-04-17
2024-04-18,Challenge,1984,https://boxd.it/6inH47,4,Yes,,2024-04-17
2024-04-18,Charlie,2015,https://boxd.it/6izekf,3.5,,,2024-04-17
2024-04-18,Moneyball,2011,https://boxd.it/6iBOCt,3.5,,,2024-04-18
2024-04-19,Under the Skin,2013,https://boxd.it/6iJzJP,3.5,,,2024-04-19
2024-04-20,Kumbalangi Nights,2019,https://boxd.it/6j3mQj,4,,,2024-04-19
2024-04-20,"O Brother, Where Art Thou?",2000,https://boxd.it/6jlA11,3.5,,,2024-04-20
2024-04-21,Late Night with the Devil,2023,https://boxd.it/6joMxz,3.5,,,2024-04-20
2024-04-24,My Dear Donga,2024,https://boxd.it/6kZEPt,3,,,2024-04-24
2024-04-25,Monkey Man,2024,https://boxd.it/6l2uqp,3.5,,,2024-04-24
2024-04-27,NH10,2015,https://boxd.it/6lNJzZ,4,,,2024-04-26
2024-04-28,Blade Runner 2049,2017,https://boxd.it/6mesmt,4,Yes,,2024-04-27
2024-04-29,Love Lies Bleeding,2024,https://boxd.it/6mE3xj,3.5,,,2024-04-28
2024-04-29,We're the Millers,2013,https://boxd.it/6mMdxp,3.5,,,2024-04-29
2024-04-29,Lisa Frankenstein,2024,https://boxd.it/6n97Uj,3.5,,,2024-04-29
2024-04-30,The Fall Guy,2024,https://boxd.it/6nuMLT,4,,,2024-04-30
2024-05-02,Deadpool 2,2018,https://boxd.it/6olhuN,4,Yes,,2024-05-01
2024-05-03,Deadpool 2,2018,https://boxd.it/6orLYl,4,Yes,,2024-05-02
2024-05-03,Under the Silver Lake,2018,https://boxd.it/6ovvpn,4,,,2024-05-03
2024-05-03,The Fall Guy,2024,https://boxd.it/6oJkCj,4,Yes,,2024-05-03
2024-05-04,Baby Reindeer,2024,https://boxd.it/6oUqVt,4.5,,,2024-05-04
2024-05-04,Kiss Kiss Bang Bang,2005,https://boxd.it/6pb6X9,3.5,Yes,,2024-05-04
2024-05-05,This Is the End,2013,https://boxd.it/6peHc1,2.5,,,2024-05-04
2024-05-07,X2,2003,https://boxd.it/6qls3r,2.5,,,2024-05-06
2024-05-08,Manjummel Boys,2024,https://boxd.it/6qY6XF,5,Yes,,2024-05-08
2024-05-09,Atomic Blonde,2017,https://boxd.it/6r57xx,3.5,,,2024-05-08
2024-05-09,Aavesham,2024,https://boxd.it/6rlJDF,3.5,,,2024-05-09
2024-05-11,The Ministry of Ungentlemanly Warfare,2024,https://boxd.it/6rPS2j,3.5,,,2024-05-11
2024-05-13,Aapadbandhavudu,1992,https://boxd.it/6sFb8n,4,,,2024-05-13
2024-05-14,Godzilla Minus One,2023,https://boxd.it/6t7r93,4,,,2024-05-14
2024-05-15,Satya,1998,https://boxd.it/6tnRGz,3.5,,,2024-05-14
2024-05-16,Panic Room,2002,https://boxd.it/6tReYz,3.5,,,2024-05-16
2024-05-16,Manjummel Boys,2024,https://boxd.it/6u3Ogd,5,Yes,,2024-05-16
2024-05-18,The Game,1997,https://boxd.it/6uwLGZ,4,,,2024-05-18
2024-05-19,Kodama Simham,1990,https://boxd.it/6vcQJX,3,,,2024-05-19
2024-05-20,Nayakan,1987,https://boxd.it/6vjvXD,4,,,2024-05-19
2024-05-20,Revolutionary Road,2008,https://boxd.it/6vp2xj,3.5,,,2024-05-20
2024-05-21,127 Hours,2010,https://boxd.it/6vOJXT,3.5,,,2024-05-20
2024-05-22,Geethanjali,1989,https://boxd.it/6w9HkH,4.5,,,2024-05-21
2024-05-23,Extra Ordinary Man,2023,https://boxd.it/6ww2ef,2,,,2024-05-22
2024-05-24,Suspiria,2018,https://boxd.it/6wWJZZ,3,,,2024-05-23
2024-05-24,Challengers,2024,https://boxd.it/6x1yrd,3.5,,,2024-05-24
2024-05-25,Aarambham,2024,https://boxd.it/6xl8C5,3,,,2024-05-24
2024-05-26,Civil War,2024,https://boxd.it/6xMJGR,3,,,2024-05-25
2024-05-27,1917,2019,https://boxd.it/6yasZb,3,,,2024-05-26
2024-05-27,Furiosa: A Mad Max Saga,2024,https://boxd.it/6ycyV9,4,,,2024-05-26
2024-05-27,The Witch,2015,https://boxd.it/6yhwFD,3.5,,,2024-05-27
2024-05-28,Prasanna Vadanam,2024,https://boxd.it/6yKwvr,3.5,,,2024-05-27
2024-05-29,I'm Thinking of Ending Things,2020,https://boxd.it/6zdkLF,3.5,,,2024-05-29
2024-05-30,Ammo! Okato Tareekhu,2000,https://boxd.it/6zyLxn,3.5,,,2024-05-29
2024-05-30,It Follows,2014,https://boxd.it/6zBgDP,3.5,,,2024-05-30
2024-05-31,1: Nenokkadine,2014,https://boxd.it/6zUxpN,4.5,Yes,,2024-05-30
2024-05-31,Bujji & Bhairava,2024,https://boxd.it/6Acp2x,3.5,,,2024-05-31
2024-06-01,Dogville,2003,https://boxd.it/6AkxSR,4,,,2024-05-31
2024-06-01,Yevade Subramanyam,2015,https://boxd.it/6AAunN,4,Yes,,2024-06-01
2024-06-02,The Others,2001,https://boxd.it/6AMmYl,3,,,2024-06-01
2024-06-04,Lost Ladies,2023,https://boxd.it/6BF6Zn,3.5,,,2024-06-03
2024-06-05,A Man Called Otto,2022,https://boxd.it/6C5C17,4.5,,,2024-06-05
2024-06-07,Brothers,2009,https://boxd.it/6CNL93,3.5,,,2024-06-07
2024-06-08,Hit Man,2023,https://boxd.it/6D9pkR,3.5,,,2024-06-08
2024-06-16,The Kid Detective,2020,https://boxd.it/6GlMYh,3.5,,,2024-06-16
2024-06-16,Goodnight Mommy,2022,https://boxd.it/6GEYhd,2,,,2024-06-16
2024-06-17,Am I OK?,2022,https://boxd.it/6GN6PX,2.5,,,2024-06-17
2024-06-19,Doctor Sleep,2019,https://boxd.it/6HAozh,3.5,,,2024-06-19
2024-06-20,Once Upon a Time... in Hollywood,2019,https://boxd.it/6HVtGJ,4.5,Yes,,2024-06-19
2024-06-20,The Kid Detective,2020,https://boxd.it/6IcCxl,3.5,Yes,,2024-06-20
2024-06-21,Star,2024,https://boxd.it/6IfHF1,2.5,,,2024-06-20
2024-06-21,Blink,2024,https://boxd.it/6IxEQL,2.5,,,2024-06-21
2024-06-22,Kramer vs. Kramer,1979,https://boxd.it/6IGNbZ,4.5,,,2024-06-22
2024-06-22,12th Fail,2023,https://boxd.it/6IV1aT,4.5,Yes,,2024-06-22
2024-06-22,Tetris,2023,https://boxd.it/6IYiyp,3.5,,,2024-06-22
2024-06-24,Mudhalvan,1999,https://boxd.it/6Jw6eZ,4,Yes,,2024-06-23
2024-06-24,One Flew Over the Cuckoo's Nest,1975,https://boxd.it/6JzKgn,4,,,2024-06-24
2024-06-25,La La Land,2016,https://boxd.it/6JZu3f,4.5,Yes,,2024-06-24
2024-06-27,Possession,1981,https://boxd.it/6KXkZD,3,,,2024-06-27
2024-06-27,Furiosa: A Mad Max Saga,2024,https://boxd.it/6KXlfB,4,Yes,,2024-06-27
2024-06-28,Kalki 2898-AD,2024,https://boxd.it/6L1PdX,4.5,,,2024-06-27
2024-06-29,Star Wars,1977,https://boxd.it/6LJ0iP,3,,,2024-06-29
2024-06-30,Kalki 2898-AD,2024,https://boxd.it/6LOHxN,4.5,Yes,,2024-06-29
2024-07-01,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/6MhBfL,4,Yes,,2024-06-30
2024-07-03,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/6N6U6l,4.5,Yes,,2024-07-02
2024-07-03,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/6Nqlef,4.5,Yes,,2024-07-03
2024-07-04,Harry Potter and the Goblet of Fire,2005,https://boxd.it/6NwRIN,4,Yes,,2024-07-03
2024-07-04,Harry Potter and the Order of the Phoenix,2007,https://boxd.it/6NNZd3,3.5,Yes,,2024-07-04
2024-07-05,Harry Potter and the Half-Blood Prince,2009,https://boxd.it/6NXFY9,3.5,Yes,,2024-07-05
2024-07-05,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/6OfSFP,3.5,Yes,,2024-07-05
2024-07-05,Harry Potter and the Deathly Hallows: Part 2,2011,https://boxd.it/6OfSSz,4,Yes,,2024-07-05
2024-07-06,Monster,2023,https://boxd.it/6Oo3dt,3.5,,,2024-07-06
2024-07-07,Monster,2023,https://boxd.it/6OGwhv,3.5,Yes,,2024-07-06
2024-07-07,10 Things I Hate About You,1999,https://boxd.it/6OKEwV,4,,,2024-07-06
2024-07-08,Kalki 2898-AD,2024,https://boxd.it/6P9Mnn,4.5,Yes,,2024-07-07
2024-07-10,Escape from Pretoria,2020,https://boxd.it/6Q8LQv,3.5,,,2024-07-09
2024-07-11,Hey Ram,2000,https://boxd.it/6QDXOj,4,,,2024-07-10
2024-07-13,The Hunt,2012,https://boxd.it/6RsMS7,4.5,,,2024-07-13
2024-07-13,Maharaja,2024,https://boxd.it/6RN9gP,4,,,2024-07-13
2024-07-15,Indian,1996,https://boxd.it/6SqbXJ,3.5,,,2024-07-14
2024-07-16,Guruvayoorambala Nadayil,2024,https://boxd.it/6SOqNH,3,,,2024-07-15
2024-07-17,Ocean's Eleven,2001,https://boxd.it/6Tn8op,3.5,,,2024-07-17
2024-07-21,Bhala Thandanana,2022,https://boxd.it/6V0JpV,3,,,2024-07-20
2024-07-21,The Goat Life,2024,https://boxd.it/6V9beH,4,,,2024-07-21
2024-07-22,Kill,2023,https://boxd.it/6VwsPr,4,,,2024-07-21
2024-07-22,12th Fail,2023,https://boxd.it/6VCEf3,4.5,Yes,,2024-07-22
2024-07-24,Hot Spot,2024,https://boxd.it/6Wy7wh,3.5,,,2024-07-24
2024-07-25,X-Men: The Last Stand,2006,https://boxd.it/6WZvjv,2.5,,,2024-07-24
2024-07-25,X-Men Origins: Wolverine,2009,https://boxd.it/6Xh7PX,3,,,2024-07-25
2024-07-26,X-Men: First Class,2011,https://boxd.it/6XMHFh,3,,,2024-07-26
2024-07-27,X-Men: Days of Future Past,2014,https://boxd.it/6XTYNr,3,,,2024-07-26
2024-07-28,Deadpool & Wolverine,2024,https://boxd.it/6YimHl,3,,,2024-07-27
2024-07-28,Logan,2017,https://boxd.it/6YoA5H,3.5,,,2024-07-28
2024-08-02,War of the Worlds,2005,https://boxd.it/70PkaN,3,,,2024-08-02
2024-08-04,Brochevarevarura,2019,https://boxd.it/71nzcR,5,Yes,,2024-08-03
2024-08-04,Jungle,2017,https://boxd.it/71nBXl,3.5,,,2024-08-03
2024-08-04,Atonement,2007,https://boxd.it/71pN6H,3.5,,,2024-08-04
2024-08-04,The Incredibles,2004,https://boxd.it/71GqI3,3.5,Yes,,2024-08-04
2024-08-06,Evaru,2019,https://boxd.it/72EmBx,4,Yes,,2024-08-06
2024-08-07,Adaptation.,2002,https://boxd.it/72MWpN,4,,,2024-08-07
2024-08-08,Gone Girl,2014,https://boxd.it/73btRt,4.5,Yes,,2024-08-08
2024-08-09,Aattam,2023,https://boxd.it/73MA8T,3.5,,,2024-08-09
2024-08-10,Kick-Ass,2010,https://boxd.it/74gcqz,4,,,2024-08-10
2024-08-11,Murari,2001,https://boxd.it/74oGRB,4.5,Yes,,2024-08-10
2024-08-12,It,2017,https://boxd.it/74PSk9,3.5,Yes,,2024-08-11
2024-08-12,Indian 2: Zero Tolerance,2024,https://boxd.it/74TL1x,2,,,2024-08-11
2024-08-12,Twisters,2024,https://boxd.it/75gjVj,3.5,,,2024-08-12
2024-08-20,The Instigators,2024,https://boxd.it/78Hker,3,,,2024-08-20
2024-08-28,Longlegs,2024,https://boxd.it/7cEGC1,3,,,2024-08-28
2024-08-29,Saripodhaa Sanivaaram,2024,https://boxd.it/7d55Mn,4,,,2024-08-29
2024-08-31,Saripodhaa Sanivaaram,2024,https://boxd.it/7dCGrd,4,Yes,,2024-08-31
2024-08-31,Kinds of Kindness,2024,https://boxd.it/7dWvnT,2.5,,,2024-08-31
2024-09-01,Do Aur Do Pyaar,2024,https://boxd.it/7e89pn,3,,,2024-09-01
2024-09-02,The Big Lebowski,1998,https://boxd.it/7eu0xL,3,,,2024-09-01
2024-09-02,Idiocracy,2006,https://boxd.it/7eEJVN,2,,,2024-09-02
2024-09-03,Mathu Vadalara,2019,https://boxd.it/7fsXv5,4,Yes,,2024-09-02
2024-09-04,The Piano Teacher,2001,https://boxd.it/7fETdF,4,,,2024-09-04
2024-09-05,Baasha,1995,https://boxd.it/7g1dy3,3.5,,,2024-09-04
2024-09-05,8 A.M. Metro,2023,https://boxd.it/7g6gHd,4,,,2024-09-05
2024-09-08,Phobia,2016,https://boxd.it/7hjnZt,4,,,2024-09-08
2024-09-09,Aruvi,2016,https://boxd.it/7hRf43,4,,,2024-09-08
2024-09-10,Raja Raja Chora,2021,https://boxd.it/7iruhN,4,Yes,,2024-09-10
2024-09-10,Trap,2024,https://boxd.it/7iEl05,3,,,2024-09-10
2024-09-11,The Greatest of All Time,2024,https://boxd.it/7j2Fgb,3,,,2024-09-11
2024-09-13,Ace Ventura: Pet Detective,1994,https://boxd.it/7jxhRT,3,,,2024-09-12
2024-09-13,Crew,2024,https://boxd.it/7jJxCT,3,,,2024-09-13
2024-09-15,Escape from Alcatraz,1979,https://boxd.it/7kpBNP,3.5,,,2024-09-15
2024-09-16,Mathu Vadalara 2,2024,https://boxd.it/7kVLbP,3.5,,,2024-09-15
2024-09-17,Vivarium,2019,https://boxd.it/7lq9VH,3,,,2024-09-16
2024-09-26,Hot Fuzz,2007,https://boxd.it/7pjxvF,4,,,2024-09-26
2024-09-27,Devara : Part 1,2024,https://boxd.it/7pViIP,2,,,2024-09-27
2024-09-28,Wolfs,2024,https://boxd.it/7q6gqV,3,,,2024-09-28
2024-09-29,Nireekshana,1982,https://boxd.it/7qSrTv,4.5,,,2024-09-29
2024-09-30,Meiyazhagan,2024,https://boxd.it/7r0jpN,4.5,,,2024-09-29
2024-10-01,Needi Naadi Oke Katha,2018,https://boxd.it/7rPOm3,4.5,Yes,,2024-10-01
2024-10-02,Saripodhaa Sanivaaram,2024,https://boxd.it/7rVaUL,4,Yes,,2024-10-01
2024-10-02,Vaazha: Biopic of a Billion Boys,2024,https://boxd.it/7sgNkf,2.5,,,2024-10-02
2024-10-03,Speak No Evil,2024,https://boxd.it/7soVdn,4,,,2024-10-03
2024-10-04,Ala Vaikunthapurramuloo,2020,https://boxd.it/7sLxpv,3.5,Yes,,2024-10-03
2024-10-06,Speak No Evil,2024,https://boxd.it/7tM8rR,4,Yes,,2024-10-05
2024-10-07,Swag,2024,https://boxd.it/7ullOJ,3.5,,,2024-10-06
2024-10-08,The Sixth Sense,1999,https://boxd.it/7vcIob,4.5,Yes,,2024-10-08
2024-10-08,Committee Kurrollu,2024,https://boxd.it/7vgg4F,3,,,2024-10-08
2024-10-09,Swag,2024,https://boxd.it/7vDh4x,3.5,Yes,,2024-10-09
2024-10-10,It's What's Inside,2024,https://boxd.it/7vQwOL,3.5,,,2024-10-10
2024-10-12,Mathu Vadalara 2,2024,https://boxd.it/7wYsSJ,3.5,Yes,,2024-10-12
2024-10-14,The Substance,2024,https://boxd.it/7xPaEv,3.5,,,2024-10-14
2024-10-14,Brochevarevarura,2019,https://boxd.it/7ydKhb,5,Yes,,2024-10-14
2024-10-15,13 Going on 30,2004,https://boxd.it/7yoDET,3.5,,,2024-10-15
2024-10-16,I Saw the TV Glow,2024,https://boxd.it/7yTxrh,1.5,,,2024-10-16
2024-10-17,Khaleja,2010,https://boxd.it/7zhSAd,4.5,Yes,,2024-10-16
2024-10-17,Prati Roju Pandaage,2019,https://boxd.it/7zEoR5,2.5,Yes,,2024-10-17
2024-10-18,Apoorva Sagodharargal,1989,https://boxd.it/7zJpmR,3.5,,,2024-10-17
2024-10-19,Caddo Lake,2024,https://boxd.it/7Ad1ER,3.5,,,2024-10-18
2024-10-20,The Descendants,2011,https://boxd.it/7AOLJn,3,,,2024-10-20
2024-10-20,Raghu Thatha,2024,https://boxd.it/7B8Wwp,3,,,2024-10-20
2024-10-23,What You Wish For,2023,https://boxd.it/7CrC43,3.5,,,2024-10-22
2024-10-24,Demonte Colony 2,2024,https://boxd.it/7CQzLt,2.5,,,2024-10-23
2024-10-24,CTRL,2024,https://boxd.it/7CUmA1,3,,,2024-10-23
2024-10-26,Meiyazhagan,2024,https://boxd.it/7DLkY7,4.5,Yes,,2024-10-25
2024-10-26,Woman of the Hour,2023,https://boxd.it/7DPaYp,3,,,2024-10-25
2024-10-27,Among Us,2020,https://boxd.it/7EeAiJ,3,,,2024-10-26
2024-10-27,Swag,2024,https://boxd.it/7Eo3Jd,3.5,Yes,,2024-10-27
2024-10-27,35 - Chinna Katha Kaadu,2024,https://boxd.it/7ELclP,3.5,,,2024-10-27
2024-10-28,The Pursuit of Happyness,2006,https://boxd.it/7EXkFR,4,,,2024-10-27
2024-10-29,Smile,2022,https://boxd.it/7Fzqar,3.5,,,2024-10-29
2024-10-30,Smile 2,2024,https://boxd.it/7FW1GX,3.5,,,2024-10-29
2024-10-31,The Graduate,1967,https://boxd.it/7Gyqut,3.5,,,2024-10-31
2024-11-01,Lucky Baskhar,2024,https://boxd.it/7GW8K7,4,,,2024-10-31
2024-11-02,Lubber Pandhu,2024,https://boxd.it/7HyTVR,3.5,,,2024-11-01
2024-11-02,Jennifer's Body,2009,https://boxd.it/7HD0jX,3,,,2024-11-02
2024-11-09,Swag,2024,https://boxd.it/7L3YYl,4,Yes,,2024-11-08
2024-11-10,A Different Man,2024,https://boxd.it/7LBdUz,3.5,,,2024-11-10
2024-11-14,Vettaiyan,2024,https://boxd.it/7NCFtL,3,,,2024-11-13
2024-11-14,Saturday Night,2024,https://boxd.it/7NFd4p,3,,,2024-11-13
2024-11-15,The Skin I Live In,2011,https://boxd.it/7OaxZ3,3.5,,,2024-11-15
2024-11-16,My Old Ass,2024,https://boxd.it/7OysUP,3,,,2024-11-15
2024-11-16,Fight Club,1999,https://boxd.it/7OBqhH,5,Yes,,2024-11-16
2024-11-17,Fresh,2022,https://boxd.it/7P0CGJ,3.5,,,2024-11-16
2024-11-18,Notting Hill,1999,https://boxd.it/7PNLf1,3.5,,,2024-11-18
2024-11-22,Kishkindha Kaandam,2024,https://boxd.it/7RASyV,3.5,,,2024-11-21
2024-11-22,Totally Killer,2023,https://boxd.it/7RYRX9,2.5,,,2024-11-22
2024-11-29,Lucky Baskhar,2024,https://boxd.it/7Va6QB,4,Yes,,2024-11-28
2024-12-01,Kandukondain Kandukondain,2000,https://boxd.it/7W6MDF,3.5,,,2024-11-30
2024-12-01,Kannum Kannum Kollaiyadithaal,2020,https://boxd.it/7WdybB,4,Yes,,2024-11-30
2024-12-04,We Live in Time,2024,https://boxd.it/7XQ1LD,3,,,2024-12-03
2024-12-04,The Vanishing,1988,https://boxd.it/7XSTeR,4,,,2024-12-04
2024-12-05,The Village,2004,https://boxd.it/7Ydohx,3.5,,,2024-12-04
2024-12-05,Bloody Beggar,2024,https://boxd.it/7YdoJB,3,,,2024-12-04
2024-12-05,Pushpa: The Rise - Part 1,2021,https://boxd.it/7YfPz3,4,Yes,,2024-12-04
2024-12-05,Pushpa 2 - The Rule,2024,https://boxd.it/7Yyi4T,3.5,,,2024-12-05
2024-12-06,The Wolf of Wall Street,2013,https://boxd.it/7YIonH,4.5,Yes,,2024-12-05
2024-12-07,Chitralahari,2019,https://boxd.it/7Z8AdB,3.5,Yes,,2024-12-06
2024-12-07,Lars and the Real Girl,2007,https://boxd.it/7ZuE5v,3.5,,,2024-12-07
2024-12-08,Golam,2024,https://boxd.it/7ZFq5X,3,,,2024-12-08
2024-12-11,Salaar: Part 1 - Ceasefire,2023,https://boxd.it/81cW7r,3.5,Yes,,2024-12-10
2024-12-12,The Man from Earth,2007,https://boxd.it/81Hsgv,3,,,2024-12-11
2024-12-13,I Saw the Devil,2010,https://boxd.it/82eOM5,4,,,2024-12-13
2024-12-14,Mechanic Rocky,2024,https://boxd.it/82BKM7,3,,,2024-12-13
2024-12-14,The Impossible,2012,https://boxd.it/82FzPn,3.5,,,2024-12-14
2024-12-15,Bougainvillea,2024,https://boxd.it/836dC1,3,,,2024-12-14
2024-12-16,Zebra,2024,https://boxd.it/83N4Uh,3,,,2024-12-15
2024-12-17,Sookshmadarshini,2024,https://boxd.it/84hePV,3.5,,,2024-12-16
2024-12-17,Heretic,2024,https://boxd.it/84pfDn,3.5,,,2024-12-16
2024-12-19,Anora,2024,https://boxd.it/85tjq5,3.5,,,2024-12-19
2024-12-19,Carry-On,2024,https://boxd.it/85POfV,3.5,,,2024-12-19
2024-12-20,Red One,2024,https://boxd.it/86iYpf,2.5,,,2024-12-20
2024-12-21,KA,2024,https://boxd.it/86tyNn,3,,,2024-12-20
2024-12-24,Portrait of a Lady on Fire,2019,https://boxd.it/88y8RL,3,,,2024-12-24
2024-12-26,Mission: Impossible – Rogue Nation,2015,https://boxd.it/89Xbvn,3.5,,,2024-12-25
2024-12-26,Leader,2010,https://boxd.it/8aHYhV,3.5,Yes,,2024-12-26
2024-12-27,Mission: Impossible – Fallout,2018,https://boxd.it/8aRQrX,3.5,,,2024-12-26
2024-12-28,The Lobster,2015,https://boxd.it/8bLrtB,3,,,2024-12-27
2024-12-29,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/8cDfYl,3.5,,,2024-12-28
2024-12-29,Pelli Choopulu,2016,https://boxd.it/8dmt9B,4.5,Yes,,2024-12-29
2024-12-30,Anukokunda Oka Roju,2005,https://boxd.it/8dvZff,3.5,,,2024-12-29
2024-12-31,Juror #2,2024,https://boxd.it/8eBIFh,3.5,,,2024-12-31
2025-01-02,Raja Raja Chora,2021,https://boxd.it/8gaZP3,4,Yes,,2025-01-01
2025-01-02,Mysterious Skin,2004,https://boxd.it/8glWol,3.5,,,2025-01-02
2025-01-03,The Guest,2014,https://boxd.it/8hrWyV,3,,,2025-01-02
2025-01-03,April Snow,2005,https://boxd.it/8hzTJd,3,,,2025-01-03
2025-01-04,Bhageeratha,2005,https://boxd.it/8imued,2.5,Yes,,2025-01-03
2025-01-04,There Will Be Blood,2007,https://boxd.it/8iwNyL,3,,,2025-01-04
2025-01-05,A Real Pain,2024,https://boxd.it/8jwkLF,3,,,2025-01-04
2025-01-06,Breakdown,1997,https://boxd.it/8kIS2d,4,,,2025-01-06
2025-01-08,Manu,2018,https://boxd.it/8mnwVh,3,,,2025-01-07
2025-01-09,Stree,2018,https://boxd.it/8namBJ,3,,,2025-01-08
2025-01-11,Spyder,2017,https://boxd.it/8putqV,3.5,Yes,,2025-01-10
2025-01-11,Tenet,2020,https://boxd.it/8qiMNf,4,Yes,,2025-01-11
2025-01-12,Sookshmadarshini,2024,https://boxd.it/8qCR8B,3.5,Yes,,2025-01-11
2025-01-12,Aithe,2003,https://boxd.it/8ruI3v,3.5,,,2025-01-12
2025-01-16,Stree 2,2024,https://boxd.it/8u7X0n,3,,,2025-01-14
2025-01-16,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/8u7Xw9,3.5,,,2025-01-15
2025-01-17,Sankranthiki Vasthunam,2025,https://boxd.it/8uPdAn,3,,,2025-01-16
2025-01-18,Guy Ritchie's The Covenant,2023,https://boxd.it/8vJmNH,3.5,,,2025-01-18
2025-01-19,Pushpa 2 - The Rule,2024,https://boxd.it/8wmmnR,3.5,Yes,,2025-01-18
2025-01-19,Eega,2012,https://boxd.it/8x87Ct,3.5,Yes,,2025-01-19
2025-01-20,Lights Out,2016,https://boxd.it/8xoD4P,2.5,,,2025-01-19
2025-01-21,Drive-Away Dolls,2024,https://boxd.it/8yjXun,3,,,2025-01-21
2025-01-21,Ammoru,1995,https://boxd.it/8yQU51,4,,,2025-01-21
2025-01-26,Game Changer,2025,https://boxd.it/8BHIZb,2.5,,,2025-01-25
2025-01-26,Blue Velvet,1986,https://boxd.it/8BYpNz,3.5,,,2025-01-26
2025-01-30,1: Nenokkadine,2014,https://boxd.it/8F53eN,4.5,Yes,,2025-01-27
2025-01-29,Black,2024,https://boxd.it/8EtLTT,3.5,,,2025-01-29
2025-01-30,Fractured,2019,https://boxd.it/8Fbr2t,3,,,2025-01-30
2025-01-31,Vishaka Express,2008,https://boxd.it/8FHdbv,3,,,2025-01-30
2025-02-01,Bowfinger,1999,https://boxd.it/8GjxpD,3,,,2025-01-31
2025-02-02,Prema,1989,https://boxd.it/8HGc6v,3,,,2025-02-02
2025-02-02,Brochevarevarura,2019,https://boxd.it/8HMouV,5,Yes,,2025-02-02
2025-02-02,Saripodhaa Sanivaaram,2024,https://boxd.it/8HMPCR,4,Yes,,2025-02-02
